,tags,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,owner.reputation,owner.user_id,owner.user_type,owner.profile_image,owner.display_name,owner.link,owner.accept_rate,closed_date,closed_reason,accepted_answer_id
1528,"['python', 'replit']",False,12,0,0,2022-09-06 19:22:34,2022-09-06 19:22:34,,73626854,CC BY-SA 4.0,https://stackoverflow.com/questions/73626854/run-a-batch-script-after-the-replit-ends,Run a batch script after the replit ends,1,18455717,registered,https://www.gravatar.com/avatar/41386714ee1ad14666151a846605f114?s=256&d=identicon&r=PG,Lemur,https://stackoverflow.com/users/18455717/lemur,,,,
1529,"['timer', 'stm32', 'interrupt']",True,20,1,1,2022-09-06 19:22:09,2022-09-06 10:40:18,2022-09-06 10:41:01,73620644,CC BY-SA 4.0,https://stackoverflow.com/questions/73620644/how-to-reset-stm32-timer,How to reset STM32 timer?,13,19441139,registered,https://www.gravatar.com/avatar/e08320ebb0295d084c631dc60c9fae6b?s=256&d=identicon&r=PG,Nemanja,https://stackoverflow.com/users/19441139/nemanja,,,,
1530,"['json', 'dart']",False,28,1,0,2022-09-06 19:22:05,2022-09-06 18:50:27,2022-09-06 19:08:58,73626602,CC BY-SA 4.0,https://stackoverflow.com/questions/73626602/trying-to-get-city-name-from-json-but-getting-null-return,Trying to get city name from json but getting null return,47,3818127,registered,https://i.stack.imgur.com/1tc6j.jpg?s=256&g=1,Bill Sanderson,https://stackoverflow.com/users/3818127/bill-sanderson,,,,
1531,"['javascript', 'vue.js']",False,14,0,0,2022-09-06 19:22:01,2022-09-06 19:14:53,2022-09-06 19:22:01,73626794,CC BY-SA 4.0,https://stackoverflow.com/questions/73626794/vue3-select2-component-filter-by-first-characters,"vue3-select2-component, filter by first characters",61,5805911,registered,https://www.gravatar.com/avatar/920af359ca009bd338b90acbd850352b?s=256&d=identicon&r=PG&f=1,Евгений Гедройц,https://stackoverflow.com/users/5805911/%d0%95%d0%b2%d0%b3%d0%b5%d0%bd%d0%b8%d0%b9-%d0%93%d0%b5%d0%b4%d1%80%d0%be%d0%b9%d1%86,,,,
1532,"['matrix', 'computer-vision', 'computer-science', 'linear-algebra']",False,12,0,0,2022-09-06 19:21:25,2022-09-06 09:01:14,2022-09-06 19:21:25,73619354,CC BY-SA 4.0,https://stackoverflow.com/questions/73619354/how-to-compute-the-dimensions-of-the-matrices-for-a-function-so-that-the-mathema,How to compute the dimensions of the matrices for a function so that the mathematical expression is valid,1,19930046,registered,https://lh3.googleusercontent.com/a/AItbvmlmh-gOaorugm5Mk9zzGMj66cDNqBlNQkRgFpT7=k-s256,Ardavazt Terterian,https://stackoverflow.com/users/19930046/ardavazt-terterian,,,,
1533,['azure'],False,18,0,0,2022-09-06 19:21:16,2022-09-06 19:21:16,,73626845,CC BY-SA 4.0,https://stackoverflow.com/questions/73626845/azure-developer-specific-roles,Azure Developer specific Roles,3900,662285,registered,https://www.gravatar.com/avatar/e401b1e5e8dab2b5c56a689ff440f5f5?s=256&d=identicon&r=PG,Bokambo,https://stackoverflow.com/users/662285/bokambo,66.0,,,
1534,"['automation', 'finite-automata']",False,8,0,0,2022-09-06 19:21:00,2022-09-06 19:16:43,2022-09-06 19:21:00,73626807,CC BY-SA 4.0,https://stackoverflow.com/questions/73626807/construct-a-minimal-dfa,Construct a minimal DFA,1,19934719,registered,https://www.gravatar.com/avatar/684703884b26a99a1773a5d9f50a0380?s=256&d=identicon&r=PG,NyN,https://stackoverflow.com/users/19934719/nyn,,,,
1535,"['python', 'ubuntu', 'jupyter-notebook', 'ubuntu-22.04']",False,23,0,0,2022-09-06 19:20:52,2022-09-06 19:15:43,2022-09-06 19:20:52,73626803,CC BY-SA 4.0,https://stackoverflow.com/questions/73626803/ubuntu-22-04-1-lts-issue-with-jupyter-notebook-launching-on-terminal,Ubuntu 22.04.1 LTS issue with jupyter notebook (launching on terminal),1,19934703,registered,https://i.stack.imgur.com/xIOxg.png?s=256&g=1,Jackonna,https://stackoverflow.com/users/19934703/jackonna,,,,
1536,"['c#', 'winforms']",False,27,0,0,2022-09-06 19:20:37,2022-09-06 19:20:37,,73626839,CC BY-SA 4.0,https://stackoverflow.com/questions/73626839/trying-to-access-a-list-ive-filled-up-in-form-1-on-form-2-but-the-list-is-empty,Trying to access a list I&#39;ve filled up in form 1 on form 2 but the list is empty?,11,19934630,registered,https://lh3.googleusercontent.com/a-/AFdZucoOkr46UnqvXjHQvZYLNhS7jDW8otvpGnHZwSVBMw=k-s256,Excynic,https://stackoverflow.com/users/19934630/excynic,,,,
1537,['azure-devops'],False,28,0,1,2022-09-06 19:20:24,2022-09-06 13:59:59,2022-09-06 19:20:24,73623331,CC BY-SA 4.0,https://stackoverflow.com/questions/73623331/azure-devops-build-pipeline-from-azure-repo-always-overwrites-the-date-modified,Azure DevOps Build Pipeline from Azure Repo always overwrites the date modified of the files. How can the date modified be preserved?,11,4717181,registered,https://lh4.googleusercontent.com/-icrf6GxSDNU/AAAAAAAAAAI/AAAAAAAAABE/7U-HoUuV73c/photo.jpg?sz=256,Dan Parsons,https://stackoverflow.com/users/4717181/dan-parsons,,,,
1538,"['android', 'kotlin']",True,37,2,0,2022-09-06 19:20:15,2022-09-06 15:50:08,2022-09-06 16:00:01,73624750,CC BY-SA 4.0,https://stackoverflow.com/questions/73624750/kotlinandroid-clicking-2-views-in-order,[Kotlin][Android] Clicking 2 Views in order,21,19862929,registered,https://lh3.googleusercontent.com/a/AItbvmnFSJ8_J39zWLhyBMnOEjlVcTP6MlJo6E9MeNG1=k-s256,Coca Cola35,https://stackoverflow.com/users/19862929/coca-cola35,,,,73626837.0
1539,"['reactjs', 'npm', 'npm-install', 'hadoop-yarn', 'tar']",False,12,0,0,2022-09-06 19:19:41,2022-09-06 19:19:41,,73626834,CC BY-SA 4.0,https://stackoverflow.com/questions/73626834/i-want-to-install-jsreact-but-when-i-run-this-code-i-get-this-error-where-as-i,I want to install jsreact but when i run this code: I get this error where as i have update the **tar** version,3,16440812,registered,https://lh3.googleusercontent.com/a-/AOh14Gj_O_qLazYQBIWV5G-lP0iIOBVnK9mk5PTrb01W=k-s256,Asad Ali,https://stackoverflow.com/users/16440812/asad-ali,,,,
1540,"['android', 'android-studio', 'android-sqlite', 'android-source']",False,18,0,-1,2022-09-06 19:19:39,2022-09-06 19:19:39,,73626833,CC BY-SA 4.0,https://stackoverflow.com/questions/73626833/android-null-pointer-or-not-return-anything,Android: Null pointer or not return anything,1,19924741,registered,https://www.gravatar.com/avatar/a0d1b93d8d59fad6f340122843c8daca?s=256&d=identicon&r=PG,hans,https://stackoverflow.com/users/19924741/hans,,,,
1541,"['postgresql', 'rust', 'rust-cargo', 'rust-diesel', 'diesel']",True,27,1,0,2022-09-06 19:19:37,2022-09-06 18:47:07,2022-09-06 18:57:08,73626570,CC BY-SA 4.0,https://stackoverflow.com/questions/73626570/trait-bound-chronodatetimeutc-fromsqldieselsql-typesnullablediesel,"Trait bound `chrono::DateTime&lt;Utc&gt;: FromSql&lt;diesel::sql_types::Nullable&lt;diesel::sql_types::Timestamptz&gt;, Pg&gt;` is not satisfied",6757,2253323,registered,https://i.stack.imgur.com/snTo4.jpg?s=256&g=1,Nikk,https://stackoverflow.com/users/2253323/nikk,82.0,,,
1542,"['android', 'android-billing']",False,14,1,0,2022-09-06 19:19:10,2022-09-06 17:18:28,,73625706,CC BY-SA 4.0,https://stackoverflow.com/questions/73625706/migration-from-billing-library-3-to-4-5-why-a-single-purchase-is-associated,Migration from billing library 3 to 4 / 5 - Why a single purchase is associated with multiple skus/ multiple products?,48434,72437,registered,https://i.stack.imgur.com/ay0Dg.jpg?s=256&g=1,Cheok Yan Cheng,https://stackoverflow.com/users/72437/cheok-yan-cheng,86.0,,,
1543,"['ffmpeg', 'benchmarking']",False,15,1,0,2022-09-06 19:19:03,2022-09-06 14:03:33,,73623375,CC BY-SA 4.0,https://stackoverflow.com/questions/73623375/understanding-ffmpeg-benchmark-results,Understanding ffmpeg -benchmark results,2003,1472042,registered,https://www.gravatar.com/avatar/0942f3569ac5bd599eec9f79f283fe8a?s=256&d=identicon&r=PG,Ivy Growing,https://stackoverflow.com/users/1472042/ivy-growing,,,,
1544,"['r', 'dplyr', 'aggregate', 'na']",True,18,1,1,2022-09-06 19:18:59,2022-09-06 19:16:50,,73626809,CC BY-SA 4.0,https://stackoverflow.com/questions/73626809/r-group-by-and-sum-to-ignore-na,R Group By and Sum to Ignore NA,734,5289589,registered,https://www.gravatar.com/avatar/a70f31955d62342b4b1d237d651bb4e7?s=256&d=identicon&r=PG&f=1,mapleleaf,https://stackoverflow.com/users/5289589/mapleleaf,45.0,,,73626826.0
1545,"['image-processing', 'deep-learning', 'computer-vision', 'unet-neural-network']",False,22,0,-1,2022-09-06 19:18:34,2022-09-06 10:11:00,2022-09-06 19:18:34,73620255,,https://stackoverflow.com/questions/73620255/how-to-prepare-my-own-image-dataset-for-training-unet,How to prepare my own image dataset for training UNET?,340,2988094,registered,https://www.gravatar.com/avatar/a08756e829b8ec8c7311df0c6dae673e?s=256&d=identicon&r=PG&f=1,Zia,https://stackoverflow.com/users/2988094/zia,,2022-09-06 19:19:25,Not suitable for this site,
1546,"['kubernetes', 'amazon-eks', 'kubernetes-pod', 'kubernetes-cronjob', 'kubernetes-jobs']",False,18,0,0,2022-09-06 19:18:31,2022-09-06 19:18:31,,73626822,CC BY-SA 4.0,https://stackoverflow.com/questions/73626822/kubernetes-job-to-update-the-environment-variables-in-pod,Kubernetes job to update the environment variables in pod,2691,2782824,registered,https://www.gravatar.com/avatar/5619cc596e81f877533b7202a0cfed97?s=256&d=identicon&r=PG&f=1,cloudbud,https://stackoverflow.com/users/2782824/cloudbud,28.0,,,
1547,"['serial-port', 'c++-cli']",False,6,0,0,2022-09-06 19:18:22,2022-09-06 19:18:22,,73626821,,https://stackoverflow.com/questions/73626821/in-microsoft-c-clr-program-need-more-information-on-serialport-device,in Microsoft C++/CLR program need more information on Serialport device,1,4708447,registered,https://www.gravatar.com/avatar/5e31e7d95882335c6d13d8cf419fa78c?s=256&d=identicon&r=PG&f=1,GWLindberg,https://stackoverflow.com/users/4708447/gwlindberg,,2022-09-06 20:04:04,Duplicate,
1548,"['bash', 'script']",False,14,0,-1,2022-09-06 19:18:16,2022-09-06 19:18:16,,73626819,,https://stackoverflow.com/questions/73626819/i-need-a-bash-script-that-will-take-the-values-i-need-from-one-file-and-paste-i,I need a bash script that will take the values ​I need from one file and paste it into another,1,19735850,registered,https://www.gravatar.com/avatar/030e2655be10ae6a101ca18c42a2c52a?s=256&d=identicon&r=PG,Sergey,https://stackoverflow.com/users/19735850/sergey,,2022-09-06 19:27:21,Needs more focus,
1549,"['c++', 'matrix', 'parallel-processing', 'cuda']",False,27,1,0,2022-09-06 19:17:58,2022-09-06 16:14:25,,73625003,CC BY-SA 4.0,https://stackoverflow.com/questions/73625003/how-to-make-my-cuda-kernel-run-on-bigger-matrixes,How to make my Cuda kernel run on bigger matrixes?,1,17517821,registered,https://www.gravatar.com/avatar/ea3f271aabbc85bd67253a337c8de7ce?s=256&d=identicon&r=PG,Siarczansodu99,https://stackoverflow.com/users/17517821/siarczansodu99,,,,
1550,"['python', 'matplotlib', 'charts', 'plotly']",False,27,0,0,2022-09-06 19:17:27,2022-09-06 16:01:33,2022-09-06 19:17:27,73624867,CC BY-SA 4.0,https://stackoverflow.com/questions/73624867/how-to-calculate-area-of-a-radar-chart-in-plotly-matplotlib,How to calculate area of a radar chart in plotly/matplotlib?,1,14889494,registered,https://www.gravatar.com/avatar/cdf3b800d881bf0127983e6aa0269085?s=256&d=identicon&r=PG&f=1,jredd,https://stackoverflow.com/users/14889494/jredd,,,,
1551,"['deep-learning', 'conv-neural-network', 'feature-extraction']",False,11,0,0,2022-09-06 19:17:22,2022-09-06 19:17:22,,73626813,CC BY-SA 4.0,https://stackoverflow.com/questions/73626813/feature-extraction-and-visualization-in-deep-learning,feature extraction and visualization in deep learning,163,7082504,registered,https://www.gravatar.com/avatar/d25b42c97f3724deb0348aaba34743fb?s=256&d=identicon&r=PG&f=1,zeno Zeng,https://stackoverflow.com/users/7082504/zeno-zeng,,,,
1552,"['javascript', 'html', 'css']",False,19,0,0,2022-09-06 19:16:55,2022-09-06 19:16:55,,73626811,CC BY-SA 4.0,https://stackoverflow.com/questions/73626811/how-do-i-add-all-the-circled-inputs-when-i-click-add-more-button-and-remove-un,How do i add all the circled inputs when i click &quot;add more&quot; button and remove unnecessary inputs altogether circled when i click &quot;remove&quot; button,1,17980738,registered,https://www.gravatar.com/avatar/7f6c5d702feefd658c338fd8ad8d62d8?s=256&d=identicon&r=PG,driplord21,https://stackoverflow.com/users/17980738/driplord21,,,,
1553,"['c', 'struct', 'malloc']",False,69,3,0,2022-09-06 19:16:24,2022-09-06 14:08:47,,73623448,CC BY-SA 4.0,https://stackoverflow.com/questions/73623448/use-malloc-to-allocate-space-for-multiple-elements-in-a-linked-list,Use malloc to allocate space for multiple elements in a linked list,1,19932411,registered,https://www.gravatar.com/avatar/7d210ad0084ace03fcbd1263a24b28ad?s=256&d=identicon&r=PG&f=1,Ritzy33,https://stackoverflow.com/users/19932411/ritzy33,,,,
1554,"['python', 'github-actions', 'travis-ci', 'travis-ci-cli']",False,19,0,0,2022-09-06 19:16:19,2022-09-06 17:27:31,2022-09-06 19:16:19,73625791,CC BY-SA 4.0,https://stackoverflow.com/questions/73625791/how-to-get-git-remote-push-branch-name-dynamically-in-script-travis,how to get git remote push branch name dynamically in script/Travis?,191,12487254,registered,https://graph.facebook.com/1584979271643749/picture?type=large,Shailesh Yadav,https://stackoverflow.com/users/12487254/shailesh-yadav,,,,
1555,"['python', 'html', 'json', 'pandas', 'dictionary']",True,37,1,0,2022-09-06 19:16:17,2022-09-06 16:07:07,,73624930,CC BY-SA 4.0,https://stackoverflow.com/questions/73624930/how-to-read-json-with-htlm-as-a-pandas-dataframe,How to read json with htlm as a pandas dataframe,15,19495470,registered,https://www.gravatar.com/avatar/682e83bc53714785228977739025516b?s=256&d=identicon&r=PG,Sina F,https://stackoverflow.com/users/19495470/sina-f,,,,73625139.0
1556,"['arrays', 'angular', 'list', 'forms', 'angular-ngmodel']",True,16,1,0,2022-09-06 19:15:33,2022-09-06 18:26:07,,73626356,CC BY-SA 4.0,https://stackoverflow.com/questions/73626356/creating-customer-form-list-array-which-can-be-clicked-on-to-edit-or-delete,Creating customer form list array which can be clicked on to edit or delete,3,19934346,registered,https://www.gravatar.com/avatar/27ea14b516008c5e85a753d11fd96823?s=256&d=identicon&r=PG,lunaar,https://stackoverflow.com/users/19934346/lunaar,,,,73626802.0
1557,"['swiftui', 'swiftui-navigationview', 'swiftui-tabview']",False,26,1,0,2022-09-06 19:15:17,2022-09-06 15:00:50,,73624132,CC BY-SA 4.0,https://stackoverflow.com/questions/73624132/navigation-view-in-tab-view-child-views-swiftui,Navigation View in Tab View Child Views SwiftUi,3,19618699,registered,https://www.gravatar.com/avatar/394f35077ee08bfa4b75f239ade876a7?s=256&d=identicon&r=PG,NikolaSwift,https://stackoverflow.com/users/19618699/nikolaswift,,,,
1558,"['css', 'flexbox']",True,24,1,0,2022-09-06 19:15:10,2022-09-06 18:12:40,,73626218,CC BY-SA 4.0,https://stackoverflow.com/questions/73626218/how-do-i-set-the-max-width-of-flexbox-content-while-allowing-the-container-to-ke,How do I set the max width of flexbox content while allowing the container to keep growing?,4795,3165621,registered,https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1,NSouth,https://stackoverflow.com/users/3165621/nsouth,42.0,,,73626677.0
1559,"['google-cloud-platform', 'billing']",False,26,0,-2,2022-09-06 19:15:09,2022-09-06 17:20:40,2022-09-06 19:15:09,73625729,CC BY-SA 4.0,https://stackoverflow.com/questions/73625729/google-cloud-console-your-account-wasnt-activated,(Google Cloud Console) Your account wasn&#39;t activated,1,19933925,registered,https://lh3.googleusercontent.com/a-/AFdZucoBZBKddHbFlmpJlK8yBysSBfGSEUaW4TnkeLjB=k-s256,Florencia Calcagni,https://stackoverflow.com/users/19933925/florencia-calcagni,,,,
1560,"['docker', 'podman']",False,15,0,0,2022-09-06 19:14:59,2022-09-06 19:14:59,,73626796,CC BY-SA 4.0,https://stackoverflow.com/questions/73626796/docker-run-vs-podman-run,Docker run vs Podman run,11,11115384,registered,https://www.gravatar.com/avatar/2712b6dd882bee2a6bc7f677f5953744?s=256&d=identicon&r=PG&f=1,Daywa1k3r,https://stackoverflow.com/users/11115384/daywa1k3r,,,,
1561,"['c', 'linux', 'file', 'io']",True,50,1,2,2022-09-06 19:14:51,2022-09-06 18:37:23,2022-09-06 18:53:16,73626470,CC BY-SA 4.0,https://stackoverflow.com/questions/73626470/file-descriptor-automatically-updated-to-end-of-file,File descriptor automatically updated to end of file,5904,8075540,registered,https://i.stack.imgur.com/0eZhT.jpg?s=256&g=1,Daniel Walker,https://stackoverflow.com/users/8075540/daniel-walker,,,,73626615.0
1562,"['c++', 'windows', 'text-to-speech', 'sapi']",False,18,1,0,2022-09-06 19:14:41,2022-09-06 19:14:41,,73626791,CC BY-SA 4.0,https://stackoverflow.com/questions/73626791/cannot-correctly-speak-non-english-text-using-sapi5-4,Cannot correctly speak non-english text using SAPI5.4,43,4310274,registered,https://www.gravatar.com/avatar/b2dbe8db772e9b1a25ab1b99e0707751?s=256&d=identicon&r=PG&f=1,Xuxinyi,https://stackoverflow.com/users/4310274/xuxinyi,,,,
1563,"['javascript', 'for-loop', 'sum']",True,26,1,-1,2022-09-06 19:14:34,2022-09-06 17:33:32,2022-09-06 19:14:34,73625862,CC BY-SA 4.0,https://stackoverflow.com/questions/73625862/how-can-i-make-a-sum-of-numbers-in-a-for-loop,How can I make a sum of numbers in a for loop?,13,19934016,registered,https://www.gravatar.com/avatar/a24649f3aba9134787bbdd73bdfa1b3e?s=256&d=identicon&r=PG,Anna,https://stackoverflow.com/users/19934016/anna,,,,73625938.0
1564,"['windows-subsystem-for-linux', 'wsl-2']",False,16,0,0,2022-09-06 19:14:18,2022-09-06 19:13:38,2022-09-06 19:14:18,73626787,,https://stackoverflow.com/questions/73626787/has-anybody-been-able-to-successfully-start-systemd-in-wsl,Has anybody been able to successfully start systemd in WSL?,1,18113143,registered,https://lh3.googleusercontent.com/a-/AOh14Gj4JTGl0taNGl3z2ZO9ZXIuh8MinZ73gw_TBcu5dQ=k-s256,Carter Canedy,https://stackoverflow.com/users/18113143/carter-canedy,,2022-09-06 20:04:57,Not suitable for this site,
1565,"['javascript', 'html', 'css', 'vue.js', 'nuxt.js']",False,25,0,0,2022-09-06 19:14:15,2022-09-06 09:01:40,2022-09-06 19:14:15,73619362,CC BY-SA 4.0,https://stackoverflow.com/questions/73619362/using-intersection-observer-to-highlight-active-link-isnt-consistent,Using Intersection observer to highlight active link isn&#39;t consistent,69,14139677,registered,https://lh3.googleusercontent.com/-aivgMyLE-1k/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclk2pxK7_lvWsXl8gQJ8dUqYKHtaw/photo.jpg?sz=256,Spreceriany,https://stackoverflow.com/users/14139677/spreceriany,,,,
1566,['python'],False,39,0,-1,2022-09-06 19:14:13,2022-09-06 19:02:20,2022-09-06 19:14:13,73626693,,https://stackoverflow.com/questions/73626693/i-need-help-organizing-the-results-of-my-fibonacci-generator,I need help organizing the results of my Fibonacci generator,1,19898611,registered,https://lh3.googleusercontent.com/a-/AFdZucrDDaRLrYXJ3Tl7Vn4ZUurfYnsc5TASkb1NvkLn=k-s256,jahn sanchez,https://stackoverflow.com/users/19898611/jahn-sanchez,,2022-09-06 19:15:36,Needs details or clarity,
1567,"['python', 'google-api']",False,19,0,-3,2022-09-06 19:14:11,2022-09-06 18:43:46,,73626533,,https://stackoverflow.com/questions/73626533/using-lat-and-long-values-in-google-api,using lat and long values in google api,11,18216149,registered,https://www.gravatar.com/avatar/8f2d88735550f58a777c49b495225cce?s=256&d=identicon&r=PG,Jessica Calkins,https://stackoverflow.com/users/18216149/jessica-calkins,,2022-09-07 01:26:34,Not suitable for this site,
1568,"['java', 'jpa', 'jdbc']",False,16,0,0,2022-09-06 19:14:09,2022-09-06 19:01:55,2022-09-06 19:14:09,73626689,CC BY-SA 4.0,https://stackoverflow.com/questions/73626689/how-to-convert-sql-rows-to-jakarta-json-jsonobject,How to convert SQL rows to jakarta.json.JsonObject?,33,13238299,registered,https://i.stack.imgur.com/62Rk4.jpg?s=256&g=1,pablozoani,https://stackoverflow.com/users/13238299/pablozoani,,,,
1569,"['python', 'windows', 'git-bash']",False,18,0,0,2022-09-06 19:13:56,2022-09-06 17:17:00,2022-09-06 19:13:56,73625688,CC BY-SA 4.0,https://stackoverflow.com/questions/73625688/from-python-run-python-script-in-git-bash,"From python, run python script in git-bash",53,8171543,registered,https://i.stack.imgur.com/o7uMC.png?s=256&g=1,Marcel Pi,https://stackoverflow.com/users/8171543/marcel-pi,,,,
1570,"['netbeans', 'netbeans-13', 'netbeans-14', 'netbeans-15']",False,11,0,0,2022-09-06 19:13:53,2022-09-06 19:10:16,2022-09-06 19:13:53,73626756,CC BY-SA 4.0,https://stackoverflow.com/questions/73626756/netbeans-background-scanning-projects-loops,Netbeans Background scanning projects loops,447,2260835,registered,https://www.gravatar.com/avatar/580e969123dd2b066bc349b211aeb393?s=256&d=identicon&r=PG,Discipulos,https://stackoverflow.com/users/2260835/discipulos,75.0,,,
1571,"['azure-devops', 'migration', 'testrail']",False,12,0,0,2022-09-06 19:13:51,2022-09-06 17:30:24,2022-09-06 19:13:51,73625824,CC BY-SA 4.0,https://stackoverflow.com/questions/73625824/migration-of-test-case-from-test-rail-to-azure-devops,Migration of test case from test rail to azure devops,1,19934008,registered,https://lh3.googleusercontent.com/a/AItbvmlg74K3-JazNyUnqAKlVQxPkVI3DTRi_ObHxRMN=k-s256,Im User,https://stackoverflow.com/users/19934008/im-user,,,,
1572,"['reactjs', 'spring-boot', 'authentication', 'next.js', 'next-auth']",True,49,1,1,2022-09-06 19:13:48,2022-09-06 06:49:40,2022-09-06 19:13:48,73617786,CC BY-SA 4.0,https://stackoverflow.com/questions/73617786/how-to-use-next-auth-to-authenticate-through-a-custom-spring-api-library-and-end,How to use next auth to authenticate through a custom Spring API library and endpoints,257,2601359,registered,https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1,jay tai,https://stackoverflow.com/users/2601359/jay-tai,88.0,,,
1573,"['python', 'validation', 'keras', 'conv-neural-network', 'linear-regression']",True,14,1,0,2022-09-06 19:13:16,2022-09-06 18:59:56,,73626670,CC BY-SA 4.0,https://stackoverflow.com/questions/73626670/should-i-keep-training-my-model-for-more-epochs-to-get-a-better-r-squared-value,Should I keep training my model for more Epochs to get a better R Squared value?,11,18590684,registered,https://www.gravatar.com/avatar/1ce360135ff08335fa2d0ac533f84d78?s=256&d=identicon&r=PG,user200509,https://stackoverflow.com/users/18590684/user200509,,,,
1574,"['python', 'algorithm', 'binary-tree']",False,15,0,0,2022-09-06 19:13:15,2022-09-06 11:53:48,2022-09-06 19:13:15,73621625,,https://stackoverflow.com/questions/73621625/read-the-value-of-the-root-node-of-a-binary-tree-adding-an-element-to-the-level,"read the value of the root node of a binary tree, adding an element to the level 3 of the tree and extend the implementation with a method",7,19845126,registered,https://lh3.googleusercontent.com/a/AItbvmn5jPiMtoVQ2VP1u4bWQHGY2o2_TBNpI3yykDD7=k-s256,Festim Besim,https://stackoverflow.com/users/19845126/festim-besim,,2022-09-06 13:18:22,Duplicate,
1575,"['javascript', 'typeorm']",True,22,2,2,2022-09-06 19:13:04,2022-09-06 18:51:57,2022-09-06 19:04:13,73626614,CC BY-SA 4.0,https://stackoverflow.com/questions/73626614/typeorm-multiple-where-statements,Typeorm - multiple where statements,41,19910248,registered,https://www.gravatar.com/avatar/933bdacfc9cc1f701b3f1659fdac9faa?s=256&d=identicon&r=PG,sp Kruten,https://stackoverflow.com/users/19910248/sp-kruten,,,,
1576,['go'],False,46,1,0,2022-09-06 19:13:01,2022-09-06 13:34:41,2022-09-06 13:55:37,73622977,CC BY-SA 4.0,https://stackoverflow.com/questions/73622977/print-the-content-of-string,Print the Content of *string,753,5767484,registered,https://www.gravatar.com/avatar/063da3e00ffcf4d3a001a1329c4e51b8?s=256&d=identicon&r=PG&f=1,NotX,https://stackoverflow.com/users/5767484/notx,,,,
1577,"['docker', 'gitlab-ci', 'gitlab-ci-runner']",False,10,0,0,2022-09-06 19:13:00,2022-09-06 19:13:00,,73626781,CC BY-SA 4.0,https://stackoverflow.com/questions/73626781/gitlab-ci-jobs-fail-when-docker-executor-is-used-but-pass-with-shell-executor,GitLab CI jobs fail when docker executor is used but pass with shell executor,1,14334087,registered,https://www.gravatar.com/avatar/d4a34df1fb7de9068c8eba4483514055?s=256&d=identicon&r=PG&f=1,z3r0-21,https://stackoverflow.com/users/14334087/z3r0-21,,,,
1578,"['sql', 'oracle']",False,30,1,-1,2022-09-06 19:12:54,2022-09-06 18:48:24,2022-09-06 19:12:54,73626585,CC BY-SA 4.0,https://stackoverflow.com/questions/73626585/multiple-min-dates-outputs,Multiple MIN Dates outputs,1,19934534,registered,https://www.gravatar.com/avatar/edac261c4dd2f3818af4dad1992f58f1?s=256&d=identicon&r=PG,daddyimstuckplzhelp,https://stackoverflow.com/users/19934534/daddyimstuckplzhelp,,,,
1579,"['deployment', 'vuejs3', 'laravel-9', 'v-model']",False,16,0,0,2022-09-06 19:12:44,2022-09-06 18:31:38,2022-09-06 19:12:44,73626407,CC BY-SA 4.0,https://stackoverflow.com/questions/73626407/vue3-v-model-issue-in-deployed-laravel-build-variable-not-defined,"Vue3 v-model issue in deployed Laravel build, variable not defined",1,19925161,registered,https://www.gravatar.com/avatar/9b1b62c1fabae7a319408e9d41e05191?s=256&d=identicon&r=PG,gogo,https://stackoverflow.com/users/19925161/gogo,,,,
1580,"['python', 'scrapy', 'request', 'header', 'playwright']",False,14,0,0,2022-09-06 19:12:16,2022-09-06 19:12:16,,73626773,CC BY-SA 4.0,https://stackoverflow.com/questions/73626773/the-set-extra-http-headers-method-doesnt-work,The set_extra_http_headers method doesn&#39;t work,1,10582651,registered,https://lh4.googleusercontent.com/-q_u0_oUGttw/AAAAAAAAAAI/AAAAAAAAbe0/2oCcnjsbBV4/photo.jpg?sz=256,Anastasiia Yaroshynska,https://stackoverflow.com/users/10582651/anastasiia-yaroshynska,,,,
1581,"['javascript', 'node.js', 'selenium', 'firefox', 'debian']",False,29,0,0,2022-09-06 19:12:08,2022-09-06 12:19:08,2022-09-06 19:12:08,73621938,CC BY-SA 4.0,https://stackoverflow.com/questions/73621938/error-timed-out-waiting-for-the-webdriver-server-at-url,Error: timed out waiting for the webdriver server at URL,11,16689769,registered,https://www.gravatar.com/avatar/3ba35ee336a2782973617f239794401a?s=256&d=identicon&r=PG&f=1,simonroof,https://stackoverflow.com/users/16689769/simonroof,,,,
1582,"['android', 'flutter']",False,7,0,0,2022-09-06 19:11:58,2022-09-06 19:11:58,,73626769,CC BY-SA 4.0,https://stackoverflow.com/questions/73626769/cant-push-my-flutter-app-to-playstore-becuase-of-intent-filter-but-without-th,"can&#39;t push my flutter app to playstore becuase of &quot;intent filter, but without the &#39;android:exported&#39; property set&quot; error",141,11136304,registered,https://lh4.googleusercontent.com/-lxkUYa2BraU/AAAAAAAAAAI/AAAAAAAAADE/7Vep-_iqTd4/photo.jpg?sz=256,MD ZDN,https://stackoverflow.com/users/11136304/md-zdn,,,,
