,is_accepted,score,last_activity_date,last_edit_date,creation_date,answer_id,question_id,content_license,owner.reputation,owner.user_id,owner.user_type,owner.profile_image,owner.display_name,owner.link,owner.accept_rate,community_owned_date
1795,False,0,2022-09-05 15:16:56,,2022-09-05 15:16:56,73611536,73610913,CC BY-SA 4.0,5270,2627018,registered,https://i.stack.imgur.com/xJKxt.png?s=256&g=1,ycr,https://stackoverflow.com/users/2627018/ycr,81.0,
1796,True,1,2022-09-05 15:16:48,,2022-09-05 15:16:48,73611534,73611358,CC BY-SA 4.0,38617,11923999,registered,https://i.stack.imgur.com/M84sB.png?s=256&g=1,Burak Serdar,https://stackoverflow.com/users/11923999/burak-serdar,,
1797,False,0,2022-09-05 15:16:43,2022-09-05 15:16:43,2022-09-05 15:11:11,73611464,73608705,CC BY-SA 4.0,1005,4817649,registered,https://i.stack.imgur.com/cnujY.jpg?s=256&g=1,Happy Ahmad,https://stackoverflow.com/users/4817649/happy-ahmad,75.0,
1798,False,0,2022-09-05 15:16:41,,2022-09-05 15:16:41,73611532,35453704,CC BY-SA 4.0,1,19401414,registered,https://lh3.googleusercontent.com/a-/AOh14GgxXj5dwr5t5esvTa60HyM1-0_WPkd4GmbaIzan=k-s256,Blazhe Mitrev,https://stackoverflow.com/users/19401414/blazhe-mitrev,,
1799,False,0,2022-09-05 15:16:21,,2022-09-05 15:16:21,73611529,26378863,CC BY-SA 4.0,20373,1515819,registered,https://www.gravatar.com/avatar/c7d0a1373a2312378f6563acf2a8f937?s=256&d=identicon&r=PG&f=1,St&#233;phane Bruckert,https://stackoverflow.com/users/1515819/st%c3%a9phane-bruckert,100.0,
1800,False,0,2022-09-05 15:16:16,,2022-09-05 15:16:16,73611528,73610913,CC BY-SA 4.0,165,7522029,registered,https://www.gravatar.com/avatar/643a6956c66bb8bef42c19b9a6113772?s=256&d=identicon&r=PG&f=1,seremet,https://stackoverflow.com/users/7522029/seremet,,
1801,False,-1,2022-09-05 15:16:03,,2022-09-05 15:16:03,73611522,73556738,CC BY-SA 4.0,534,1786699,registered,https://www.gravatar.com/avatar/33ca7a7f682a9bf95522c8b3aec7c03b?s=256&d=identicon&r=PG,PapaAtHome,https://stackoverflow.com/users/1786699/papaathome,100.0,
1802,False,2,2022-09-05 15:15:54,2022-09-05 15:15:54,2022-09-05 15:10:11,73611452,73611421,CC BY-SA 4.0,2350,12363750,registered,https://i.stack.imgur.com/GPy5K.jpg?s=256&g=1,Michael Hodel,https://stackoverflow.com/users/12363750/michael-hodel,,
1803,False,0,2022-09-05 15:15:50,,2022-09-05 15:15:50,73611521,73611386,CC BY-SA 4.0,102,15820076,registered,https://www.gravatar.com/avatar/bf6a83a41eccd16fc194ed0e67c5456e?s=256&d=identicon&r=PG&f=1,jeff,https://stackoverflow.com/users/15820076/jeff,,
1804,False,0,2022-09-05 15:15:40,,2022-09-05 15:15:40,73611519,73611401,CC BY-SA 4.0,190,2165146,registered,https://www.gravatar.com/avatar/47c4a38ffce0c08610ac33cd180ab29e?s=256&d=identicon&r=PG&f=1,muhammed ozbilici,https://stackoverflow.com/users/2165146/muhammed-ozbilici,,
1805,False,0,2022-09-05 15:15:28,,2022-09-05 15:15:28,73611517,49188960,CC BY-SA 4.0,141,10380834,registered,https://www.gravatar.com/avatar/55aacae65a6007eaa3931038f8d4b4a6?s=256&d=identicon&r=PG&f=1,Jo&#227;o,https://stackoverflow.com/users/10380834/jo%c3%a3o,,
1806,False,0,2022-09-05 15:15:23,,2022-09-05 15:15:23,73611515,73609844,CC BY-SA 4.0,73,19129837,registered,https://www.gravatar.com/avatar/ebf9c448525fbe4f4a61750312ac4bf5?s=256&d=identicon&r=PG,linux_beginner,https://stackoverflow.com/users/19129837/linux-beginner,,
1807,False,0,2022-09-05 15:14:58,,2022-09-05 15:14:58,73611512,73611335,CC BY-SA 4.0,3,14990680,registered,https://lh4.googleusercontent.com/-0eTVG1NblrY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn5qMuaM5A9NWkOf_GPZlbiWEnQdQ/s96-c/photo.jpg?sz=256,Glen Bowler,https://stackoverflow.com/users/14990680/glen-bowler,,
1808,False,0,2022-09-05 15:14:57,,2022-09-05 15:14:57,73611511,73609246,CC BY-SA 4.0,2661,1086398,registered,https://www.gravatar.com/avatar/3edfa49328efffd9d8e76a0487f1d703?s=256&d=identicon&r=PG,Adam Thomas,https://stackoverflow.com/users/1086398/adam-thomas,100.0,
1809,False,0,2022-09-05 15:14:24,,2022-09-05 15:14:24,73611508,73611386,CC BY-SA 4.0,16,18456790,registered,https://i.stack.imgur.com/1CPV6.jpg?s=256&g=1,hamza,https://stackoverflow.com/users/18456790/hamza,,
1810,False,2,2022-09-05 15:14:20,,2022-09-05 15:14:20,73611507,73611329,CC BY-SA 4.0,511732,330315,registered,https://i.stack.imgur.com/qQoV8.png?s=256&g=1,a_horse_with_no_name,https://stackoverflow.com/users/330315/a-horse-with-no-name,78.0,
1811,False,0,2022-09-05 15:13:41,,2022-09-05 15:13:41,73611502,73606887,CC BY-SA 4.0,101,17991131,registered,https://lh3.googleusercontent.com/a/AATXAJw8Ao6T7Anzcyc9hgBv3PtCDBvoJnxLFnjWT0w=k-s256,Ruble,https://stackoverflow.com/users/17991131/ruble,,
1812,False,0,2022-09-05 15:13:32,,2022-09-05 15:13:32,73611497,41296206,CC BY-SA 4.0,1,11055740,registered,https://lh6.googleusercontent.com/-f-A9ap7rkuw/AAAAAAAAAAI/AAAAAAAAHo8/pWr6yyQqpF0/photo.jpg?sz=256,karlossan,https://stackoverflow.com/users/11055740/karlossan,,
1813,False,0,2022-09-05 15:13:20,,2022-09-05 15:13:20,73611495,73611110,CC BY-SA 4.0,4015,18470692,registered,https://www.gravatar.com/avatar/7eaefb18a59bba43a89a80f2a49c9c4f?s=256&d=identicon&r=PG,ouroboros1,https://stackoverflow.com/users/18470692/ouroboros1,,
1814,False,-1,2022-09-05 15:13:18,,2022-09-05 15:13:18,73611494,73611319,CC BY-SA 4.0,27,5136855,registered,https://www.gravatar.com/avatar/90591834471ebf2208ab0e7c02885f0f?s=256&d=identicon&r=PG&f=1,Adetoro Lanre,https://stackoverflow.com/users/5136855/adetoro-lanre,,
1815,False,0,2022-09-05 15:12:52,,2022-09-05 15:12:52,73611489,73502121,CC BY-SA 4.0,19482,162529,registered,https://i.stack.imgur.com/EWVD6.png?s=256&g=1,I liked the old Stack Overflow,https://stackoverflow.com/users/162529/i-liked-the-old-stack-overflow,,
1816,False,2,2022-09-05 15:12:34,2022-09-05 15:12:34,2022-09-05 10:34:46,73608014,73602945,CC BY-SA 4.0,7916,3387716,registered,https://www.gravatar.com/avatar/bcad6c8d7a64b0e16fd59996e3835ee9?s=256&d=identicon&r=PG,Fravadona,https://stackoverflow.com/users/3387716/fravadona,,
1817,False,0,2022-09-05 15:12:29,,2022-09-05 15:12:29,73611483,11969596,CC BY-SA 4.0,328,16974218,registered,https://www.gravatar.com/avatar/99c7e489594a9fd9faad5b322c13563d?s=256&d=identicon&r=PG,adamency,https://stackoverflow.com/users/16974218/adamency,,
1818,False,2,2022-09-05 15:12:17,2022-09-05 15:12:17,2022-09-05 14:29:36,73610945,73610379,CC BY-SA 4.0,49213,504554,registered,https://www.gravatar.com/avatar/006ffde9ed3fac6396222405fc5e9bf0?s=256&d=identicon&r=PG,hardillb,https://stackoverflow.com/users/504554/hardillb,100.0,
1819,True,0,2022-09-05 15:11:56,,2022-09-05 15:11:56,73611478,73610816,CC BY-SA 4.0,459,12681984,registered,https://lh3.googleusercontent.com/a-/AAuE7mAj7oaSNafmoCRje5oxMvcOOtTGreHbvJcLHE2Z=k-s256,sachin,https://stackoverflow.com/users/12681984/sachin,,
1820,False,0,2022-09-05 15:11:54,,2022-09-05 15:11:54,73611476,72878102,CC BY-SA 4.0,39474,70170,registered,https://www.gravatar.com/avatar/163acaf31cfd01645493404a2d379df6?s=256&d=identicon&r=PG,Jason R. Coombs,https://stackoverflow.com/users/70170/jason-r-coombs,95.0,
1821,False,0,2022-09-05 15:11:52,,2022-09-05 15:11:52,73611475,40792801,CC BY-SA 4.0,31,17692416,registered,https://lh3.googleusercontent.com/a-/AOh14GizlEcwPglu2sG2b0dHTMW5jH0TO_AOJpTnGhcA5A=k-s256,Mattia Samiolo,https://stackoverflow.com/users/17692416/mattia-samiolo,,
1822,False,-1,2022-09-05 15:11:44,,2022-09-05 15:11:44,73611472,73610556,CC BY-SA 4.0,919,18778181,registered,https://i.stack.imgur.com/iCcvA.jpg?s=256&g=1,rabbitbr,https://stackoverflow.com/users/18778181/rabbitbr,,
1823,False,0,2022-09-05 15:11:31,,2022-09-05 15:11:31,73611468,73506705,CC BY-SA 4.0,1,19263549,registered,https://i.stack.imgur.com/WMdKq.jpg?s=256&g=1,NGUENA ZEBS HAUPUR FAUST,https://stackoverflow.com/users/19263549/nguena-zebs-haupur-faust,,
1824,False,0,2022-09-05 15:11:20,,2022-09-05 15:11:20,73611465,59349269,CC BY-SA 4.0,20373,1515819,registered,https://www.gravatar.com/avatar/c7d0a1373a2312378f6563acf2a8f937?s=256&d=identicon&r=PG&f=1,St&#233;phane Bruckert,https://stackoverflow.com/users/1515819/st%c3%a9phane-bruckert,100.0,
1825,False,0,2022-09-05 15:11:06,,2022-09-05 15:11:06,73611463,73611146,CC BY-SA 4.0,86,4719158,registered,https://lh4.googleusercontent.com/-Pmeyf69YwQw/AAAAAAAAAAI/AAAAAAAAAfA/Nh4glXJt_Es/photo.jpg?sz=256,Fabio Almeida,https://stackoverflow.com/users/4719158/fabio-almeida,,
1826,False,0,2022-09-05 15:11:02,,2022-09-05 15:11:02,73611462,72540675,CC BY-SA 4.0,1,13664649,registered,https://www.gravatar.com/avatar/03119499a8a4221d8081a55d651ef5f4?s=256&d=identicon&r=PG&f=1,Ranjanx,https://stackoverflow.com/users/13664649/ranjanx,,
1827,False,1,2022-09-05 15:10:59,,2022-09-05 15:10:59,73611460,73604833,CC BY-SA 4.0,242,14575832,registered,https://i.stack.imgur.com/B8bdt.jpg?s=256&g=1,ra_tester,https://stackoverflow.com/users/14575832/ra-tester,,
1828,False,0,2022-09-05 15:10:58,,2022-09-05 15:10:58,73611459,72705729,CC BY-SA 4.0,23728,764882,registered,https://www.gravatar.com/avatar/926a56f56fdc2c229f7b68e68b760283?s=256&d=identicon&r=PG,parapura rajkumar,https://stackoverflow.com/users/764882/parapura-rajkumar,61.0,
1829,False,0,2022-09-05 15:10:51,2022-09-05 15:10:51,2022-09-05 14:57:13,73611274,58592508,CC BY-SA 4.0,1,8196654,registered,https://www.gravatar.com/avatar/f3cc5050f852b941f8fcc5ab001dd1d8?s=256&d=identicon&r=PG&f=1,budjoskop,https://stackoverflow.com/users/8196654/budjoskop,,
1830,True,0,2022-09-05 15:10:40,,2022-09-05 15:10:40,73611457,73608836,CC BY-SA 4.0,6807,2645713,registered,https://www.gravatar.com/avatar/efef9add043f756851612ae611f282f7?s=256&d=identicon&r=PG,Markus Zeller,https://stackoverflow.com/users/2645713/markus-zeller,,
1831,False,0,2022-09-05 15:10:24,,2022-09-05 15:10:24,73611453,73609841,CC BY-SA 4.0,107924,134204,registered,https://i.stack.imgur.com/vwnA5.jpg?s=256&g=1,Panagiotis Kanavos,https://stackoverflow.com/users/134204/panagiotis-kanavos,,
1832,False,0,2022-09-05 15:10:09,,2022-09-05 15:10:09,73611451,65973117,CC BY-SA 4.0,957,6333651,registered,https://graph.facebook.com/10208917396429397/picture?type=large,Willower,https://stackoverflow.com/users/6333651/willower,40.0,
1833,False,0,2022-09-05 15:09:36,2022-09-05 15:09:36,2022-09-05 05:25:20,73604822,73599831,CC BY-SA 4.0,89,15169462,registered,https://www.gravatar.com/avatar/05424b1c4a93a0659fda6db4ff530e39?s=256&d=identicon&r=PG&f=1,Alexander,https://stackoverflow.com/users/15169462/alexander,,
1834,False,0,2022-09-05 15:09:19,,2022-09-05 15:09:19,73611440,73610666,CC BY-SA 4.0,8965,1005607,registered,https://www.gravatar.com/avatar/784311347e657bc34c93a6b7cb7d3faf?s=256&d=identicon&r=PG,gene b.,https://stackoverflow.com/users/1005607/gene-b,64.0,
1835,False,0,2022-09-05 15:08:53,,2022-09-05 15:08:53,73611435,73611074,CC BY-SA 4.0,3,14990680,registered,https://lh4.googleusercontent.com/-0eTVG1NblrY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn5qMuaM5A9NWkOf_GPZlbiWEnQdQ/s96-c/photo.jpg?sz=256,Glen Bowler,https://stackoverflow.com/users/14990680/glen-bowler,,
1836,False,0,2022-09-05 15:08:51,,2022-09-05 15:08:51,73611434,73610589,CC BY-SA 4.0,1,17996262,registered,https://lh3.googleusercontent.com/a-/AOh14Ggg2g_DniaqEihIA27GYuUD_ZOEQ7a1Ox7STVqL=k-s256,Guilherme Moraes,https://stackoverflow.com/users/17996262/guilherme-moraes,,
1837,True,1,2022-09-05 15:08:50,,2022-09-05 15:08:50,73611433,73611024,CC BY-SA 4.0,1158,13770936,registered,https://i.stack.imgur.com/WFm8A.png?s=256&g=1,hamid-davodi,https://stackoverflow.com/users/13770936/hamid-davodi,,
1838,False,1,2022-09-05 15:08:39,2022-09-05 15:08:39,2022-09-05 07:53:47,73606133,73606067,CC BY-SA 4.0,33125,13130697,registered,https://i.stack.imgur.com/aiys4.png?s=256&g=1,Dharmaraj,https://stackoverflow.com/users/13130697/dharmaraj,,
1839,False,0,2022-09-05 15:08:30,,2022-09-05 15:08:30,73611429,72873590,CC BY-SA 4.0,2674,7590031,registered,https://i.stack.imgur.com/HYg3f.png?s=256&g=1,Ayoub Boumzebra,https://stackoverflow.com/users/7590031/ayoub-boumzebra,,
1840,False,0,2022-09-05 15:08:22,,2022-09-05 15:08:22,73611427,73610606,CC BY-SA 4.0,231,19758138,registered,https://i.stack.imgur.com/lABgH.jpg?s=256&g=1,DraftyHat,https://stackoverflow.com/users/19758138/draftyhat,,
1841,False,0,2022-09-05 15:07:49,,2022-09-05 15:07:49,73611420,73597089,CC BY-SA 4.0,141053,2402272,registered,https://www.gravatar.com/avatar/1182b1d5518a596d4e8cfe0567a65c4d?s=256&d=identicon&r=PG,John Bollinger,https://stackoverflow.com/users/2402272/john-bollinger,85.0,
1842,False,0,2022-09-05 15:07:15,,2022-09-05 15:07:15,73611416,72688711,CC BY-SA 4.0,1,19924307,registered,https://lh3.googleusercontent.com/a-/AFdZucqBdWlV4dfxJvzWETdx1EMeKJDvekjDjm6wynBUv7o=k-s256,adro,https://stackoverflow.com/users/19924307/adro,,
1843,False,2,2022-09-05 15:07:14,,2022-09-05 15:07:14,73611414,73611127,CC BY-SA 4.0,177773,584518,registered,https://i.stack.imgur.com/RZLo7.png?s=256&g=1,Lundin,https://stackoverflow.com/users/584518/lundin,96.0,
1844,False,0,2022-09-05 15:07:06,2022-09-05 15:07:06,2022-09-05 14:42:51,73611100,73610798,CC BY-SA 4.0,103,13830643,registered,https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256,Ander Gurtubay,https://stackoverflow.com/users/13830643/ander-gurtubay,,
1845,False,0,2022-09-05 15:07:02,,2022-09-05 15:07:02,73611411,73606894,CC BY-SA 4.0,1,19263549,registered,https://i.stack.imgur.com/WMdKq.jpg?s=256&g=1,NGUENA ZEBS HAUPUR FAUST,https://stackoverflow.com/users/19263549/nguena-zebs-haupur-faust,,
1846,False,-2,2022-09-05 15:06:57,2022-09-05 15:06:57,2022-09-05 15:03:44,73611365,73611313,CC BY-SA 4.0,28,9691633,registered,https://lh5.googleusercontent.com/-b0WgiI7torg/AAAAAAAAAAI/AAAAAAAACxU/vE3suTYxfE8/photo.jpg?sz=256,Vincenzo Brunale,https://stackoverflow.com/users/9691633/vincenzo-brunale,,
1847,False,0,2022-09-05 15:06:36,,2022-09-05 15:06:36,73611409,73611028,CC BY-SA 4.0,18132,12342238,registered,https://i.stack.imgur.com/jko0d.png?s=256&g=1,JonasH,https://stackoverflow.com/users/12342238/jonash,,
1848,False,0,2022-09-05 15:06:29,,2022-09-05 15:06:29,73611408,68518110,CC BY-SA 4.0,1,19924379,registered,https://graph.facebook.com/603969644543172/picture?type=large,Aldrin Avila,https://stackoverflow.com/users/19924379/aldrin-avila,,
1849,False,1,2022-09-05 15:06:27,2022-09-05 15:06:27,2022-09-05 07:12:39,73605722,73605447,CC BY-SA 4.0,12700,15261315,registered,https://lh4.googleusercontent.com/-LptrP_K-Knc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucknaOap10gHas2vnWz1boT4Zg-Rxg/s96-c/photo.jpg?sz=256,Chris,https://stackoverflow.com/users/15261315/chris,,
1850,False,0,2022-09-05 15:06:23,2022-09-05 15:06:23,2022-09-05 15:01:04,73611333,27861872,CC BY-SA 4.0,1801,4920194,registered,https://www.gravatar.com/avatar/178f2247485bef751fe3f382129d3bb2?s=256&d=identicon&r=PG&f=1,Krishna V,https://stackoverflow.com/users/4920194/krishna-v,,
1851,True,1,2022-09-05 15:06:19,,2022-09-05 15:06:19,73611407,73609946,CC BY-SA 4.0,37819,14868997,registered,https://www.gravatar.com/avatar/40cbeeb90667c9a8c1830f615a9b2899?s=256&d=identicon&r=PG,Charlieface,https://stackoverflow.com/users/14868997/charlieface,,
1852,True,0,2022-09-05 15:06:13,2022-09-05 15:06:13,2022-09-05 14:39:47,73611069,73611003,CC BY-SA 4.0,106088,16343464,registered,https://www.gravatar.com/avatar/0555bd0deb416a320a0069abef08078a?s=256&d=identicon&r=PG&f=1,mozway,https://stackoverflow.com/users/16343464/mozway,,
1853,False,0,2022-09-05 15:06:11,,2022-09-05 15:06:11,73611405,73610803,CC BY-SA 4.0,812465,3732271,registered,https://www.gravatar.com/avatar/ee6e12042dc31b1ef27471482f9ff91f?s=256&d=identicon&r=PG&f=1,akrun,https://stackoverflow.com/users/3732271/akrun,,
1854,False,1,2022-09-05 15:05:57,2022-09-05 15:05:57,2022-09-05 14:58:55,73611299,73609123,CC BY-SA 4.0,29667,965900,registered,https://i.stack.imgur.com/5KqAT.png?s=256&g=1,mkopriva,https://stackoverflow.com/users/965900/mkopriva,,
1855,True,2,2022-09-05 15:05:56,,2022-09-05 15:05:56,73611400,73611362,CC BY-SA 4.0,332,8324896,registered,https://lh5.googleusercontent.com/-oFzAXF40ujE/AAAAAAAAAAI/AAAAAAAAAEY/b4NVJISR5kA/photo.jpg?sz=256,Enrico Agrusti,https://stackoverflow.com/users/8324896/enrico-agrusti,,
1856,False,1,2022-09-05 15:05:15,2022-09-05 15:05:15,2022-09-05 13:39:38,73610293,73610032,CC BY-SA 4.0,16189,11619647,registered,https://i.stack.imgur.com/0MnDA.jpg?s=256&g=1,Emiel Zuurbier,https://stackoverflow.com/users/11619647/emiel-zuurbier,,
1857,False,0,2022-09-05 15:04:28,,2022-09-05 15:04:28,73611376,72272517,CC BY-SA 4.0,645,8939181,registered,https://www.gravatar.com/avatar/1d3d8dacb4c8286ab9d77cbd4e7b28a7?s=256&d=identicon&r=PG&f=1,hamagust,https://stackoverflow.com/users/8939181/hamagust,,
1858,False,0,2022-09-05 15:04:25,,2022-09-05 15:04:25,73611375,73610891,CC BY-SA 4.0,1618,1571950,registered,https://www.gravatar.com/avatar/941cd5cb4428b44b82c0fd5a5b7997ee?s=256&d=identicon&r=PG,FlexYourData,https://stackoverflow.com/users/1571950/flexyourdata,,
1859,False,0,2022-09-05 15:04:18,,2022-09-05 15:04:18,73611372,73605032,CC BY-SA 4.0,8352,10495893,registered,https://www.gravatar.com/avatar/4324cfa200c7187de4c59a8735739628?s=256&d=identicon&r=PG&f=1,Ben Reiniger,https://stackoverflow.com/users/10495893/ben-reiniger,,
1860,False,2,2022-09-05 15:04:18,2022-09-05 15:04:18,2022-09-05 14:50:49,73611206,73607287,CC BY-SA 4.0,11312,2423906,registered,https://i.stack.imgur.com/rkpYv.jpg?s=256&g=1,SedJ601,https://stackoverflow.com/users/2423906/sedj601,100.0,
1861,False,0,2022-09-05 15:04:16,,2022-09-05 15:04:16,73611371,4077446,CC BY-SA 4.0,1,8488621,registered,https://www.gravatar.com/avatar/f1b4536088fea6b20ec8ce616f1718e7?s=256&d=identicon&r=PG&f=1,Richard Laveau,https://stackoverflow.com/users/8488621/richard-laveau,,
1862,True,0,2022-09-05 15:03:30,,2022-09-05 15:03:30,73611360,73611231,CC BY-SA 4.0,36,7606230,registered,https://www.gravatar.com/avatar/698ee69df13e07e0031ec3c5f5e8d588?s=256&d=identicon&r=PG&f=1,Saskia Schild,https://stackoverflow.com/users/7606230/saskia-schild,,
1863,True,2,2022-09-05 15:03:13,,2022-09-05 15:03:13,73611357,73611249,CC BY-SA 4.0,38617,11923999,registered,https://i.stack.imgur.com/M84sB.png?s=256&g=1,Burak Serdar,https://stackoverflow.com/users/11923999/burak-serdar,,
1864,False,0,2022-09-05 15:03:08,,2022-09-05 15:03:08,73611354,73607725,CC BY-SA 4.0,5409,4632627,registered,https://lh5.googleusercontent.com/-0ubUMFTTVkY/AAAAAAAAAAI/AAAAAAAAD64/gMOlq1lZJhE/photo.jpg?sz=256,Richard Dunn,https://stackoverflow.com/users/4632627/richard-dunn,71.0,
1865,False,0,2022-09-05 15:03:01,,2022-09-05 15:03:01,73611352,73611262,CC BY-SA 4.0,2661,1086398,registered,https://www.gravatar.com/avatar/3edfa49328efffd9d8e76a0487f1d703?s=256&d=identicon&r=PG,Adam Thomas,https://stackoverflow.com/users/1086398/adam-thomas,100.0,
1866,False,0,2022-09-05 15:02:38,2022-09-05 15:02:38,2022-09-05 14:56:05,73611255,73610856,CC BY-SA 4.0,2350,12363750,registered,https://i.stack.imgur.com/GPy5K.jpg?s=256&g=1,Michael Hodel,https://stackoverflow.com/users/12363750/michael-hodel,,
1867,False,-1,2022-09-05 15:02:20,,2022-09-05 15:02:20,73611347,73611149,CC BY-SA 4.0,190,14117478,registered,https://lh3.googleusercontent.com/a-/AOh14GgDMZpRjUfmn64LN1OXgQsFY0Apkv-9C6cQVyUW=k-s256,Jahadul Rakib,https://stackoverflow.com/users/14117478/jahadul-rakib,,
1868,False,0,2022-09-05 15:02:03,,2022-09-05 15:02:03,73611344,73611109,CC BY-SA 4.0,424,14731750,registered,https://www.gravatar.com/avatar/6aa91e7d15f81ab2d59369062d30ac25?s=256&d=identicon&r=PG&f=1,Konflex,https://stackoverflow.com/users/14731750/konflex,,
1869,True,1,2022-09-05 15:01:49,,2022-09-05 15:01:49,73611340,73611010,CC BY-SA 4.0,83,7193648,registered,https://i.stack.imgur.com/Ywq7e.png?s=256&g=1,Saya,https://stackoverflow.com/users/7193648/saya,,
1870,False,0,2022-09-05 15:01:35,,2022-09-05 15:01:35,73611338,72258924,CC BY-SA 4.0,3137,2126077,registered,https://i.stack.imgur.com/O7Ep8.png?s=256&g=1,Heshan Sandeepa,https://stackoverflow.com/users/2126077/heshan-sandeepa,75.0,
1871,False,0,2022-09-05 15:01:17,,2022-09-05 15:01:17,73611337,73611172,CC BY-SA 4.0,1,19889354,registered,https://lh3.googleusercontent.com/a/AItbvmmajzNaNOyrXHPLpJUr3WgiCXp1CRqBIwTncvOP=k-s256,Erick Melgoza,https://stackoverflow.com/users/19889354/erick-melgoza,,
1872,False,0,2022-09-05 15:01:12,,2022-09-05 15:01:12,73611334,73611110,CC BY-SA 4.0,1,19891316,registered,https://www.gravatar.com/avatar/2448540bc89557347658b3b6287ac48a?s=256&d=identicon&r=PG,Joseph,https://stackoverflow.com/users/19891316/joseph,,
1873,False,0,2022-09-05 15:00:56,,2022-09-05 15:00:56,73611331,73597658,CC BY-SA 4.0,8954,6454622,registered,https://i.stack.imgur.com/I8rOa.jpg?s=256&g=1,Exadra37,https://stackoverflow.com/users/6454622/exadra37,,
1874,False,0,2022-09-05 15:00:45,,2022-09-05 15:00:45,73611325,73610793,CC BY-SA 4.0,45,15199874,registered,https://i.stack.imgur.com/vGvNa.jpg?s=256&g=1,Krzheski,https://stackoverflow.com/users/15199874/krzheski,,
1875,False,0,2022-09-05 15:00:24,,2022-09-05 15:00:24,73611323,73610019,CC BY-SA 4.0,99232,1422451,registered,https://i.stack.imgur.com/sFFvX.jpg?s=256&g=1,Parfait,https://stackoverflow.com/users/1422451/parfait,78.0,
1876,False,0,2022-09-05 15:00:00,,2022-09-05 15:00:00,73611317,73611217,CC BY-SA 4.0,11,19469547,registered,https://www.gravatar.com/avatar/d79ad27de410386862adc48007eb585f?s=256&d=identicon&r=PG,5e_Cleric,https://stackoverflow.com/users/19469547/5e-cleric,,
1877,False,0,2022-09-05 14:59:43,,2022-09-05 14:59:43,73611314,73611110,CC BY-SA 4.0,264,5054655,registered,https://www.gravatar.com/avatar/417a745adc9318007d3c6c8889574cdf?s=256&d=identicon&r=PG&f=1,FlyUFalcon,https://stackoverflow.com/users/5054655/flyufalcon,,
1878,True,1,2022-09-05 14:59:26,,2022-09-05 14:59:26,73611311,73611254,CC BY-SA 4.0,57350,3799759,registered,https://www.gravatar.com/avatar/5820aa24337a2f622b78e92c39e3e3d6?s=256&d=identicon&r=PG,Samwise,https://stackoverflow.com/users/3799759/samwise,,
1879,True,1,2022-09-05 14:59:21,,2022-09-05 14:59:21,73611308,73611214,CC BY-SA 4.0,11580,795339,registered,https://www.gravatar.com/avatar/3c4bf46e0f128905603aaf8a2f56c1d3?s=256&d=identicon&r=PG,Mike Mertsock,https://stackoverflow.com/users/795339/mike-mertsock,100.0,
1880,False,0,2022-09-05 14:59:02,2022-09-05 14:59:02,2022-09-05 14:26:21,73610899,73610571,CC BY-SA 4.0,5270,2627018,registered,https://i.stack.imgur.com/xJKxt.png?s=256&g=1,ycr,https://stackoverflow.com/users/2627018/ycr,81.0,
1881,False,0,2022-09-05 14:58:47,,2022-09-05 14:58:47,73611296,73487175,CC BY-SA 4.0,2199,11405423,registered,https://www.gravatar.com/avatar/6451244e2265cc01fa2ba92649a27ddc?s=256&d=identicon&r=PG&f=1,Nandan,https://stackoverflow.com/users/11405423/nandan,,
1882,False,0,2022-09-05 14:58:46,,2022-09-05 14:58:46,73611295,73611112,CC BY-SA 4.0,28,9691633,registered,https://lh5.googleusercontent.com/-b0WgiI7torg/AAAAAAAAAAI/AAAAAAAACxU/vE3suTYxfE8/photo.jpg?sz=256,Vincenzo Brunale,https://stackoverflow.com/users/9691633/vincenzo-brunale,,
1883,False,0,2022-09-05 14:58:43,2022-09-05 14:58:43,2022-09-05 14:33:45,73610996,54373084,CC BY-SA 4.0,1,16869062,registered,https://lh3.googleusercontent.com/a/AATXAJz8oiArUj1MKU0Pl0WlpBbG9fxhcVJRmCe4qWL6=k-s256,Senne Strubbe,https://stackoverflow.com/users/16869062/senne-strubbe,,
1884,False,0,2022-09-05 14:58:42,,2022-09-05 14:58:42,73611294,26205248,CC BY-SA 4.0,180,3389190,registered,https://i.stack.imgur.com/JTJsL.jpg?s=256&g=1,Mikhail Makeev,https://stackoverflow.com/users/3389190/mikhail-makeev,,
1885,False,0,2022-09-05 14:58:24,,2022-09-05 14:58:24,73611290,73611112,CC BY-SA 4.0,130403,219661,registered,https://www.gravatar.com/avatar/74a47a4e97bae5982d32950f4af2f5d5?s=256&d=identicon&r=PG&f=1,Jamiec,https://stackoverflow.com/users/219661/jamiec,82.0,
1886,False,0,2022-09-05 14:58:16,,2022-09-05 14:58:16,73611288,73611154,CC BY-SA 4.0,427,14543462,registered,https://www.gravatar.com/avatar/3e470eb6997e0e98c54bceec658d50bc?s=256&d=identicon&r=PG&f=1,Lucas M. Uriarte,https://stackoverflow.com/users/14543462/lucas-m-uriarte,,
