,tags,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,owner.reputation,owner.user_id,owner.user_type,owner.profile_image,owner.display_name,owner.link,last_edit_date,closed_date,closed_reason,owner.accept_rate,accepted_answer_id,migrated_from.other_site.styling.tag_background_color,migrated_from.other_site.styling.tag_foreground_color,migrated_from.other_site.styling.link_color,migrated_from.other_site.related_sites,migrated_from.other_site.markdown_extensions,migrated_from.other_site.launch_date,migrated_from.other_site.open_beta_date,migrated_from.other_site.closed_beta_date,migrated_from.other_site.site_state,migrated_from.other_site.high_resolution_icon_url,migrated_from.other_site.twitter_account,migrated_from.other_site.favicon_url,migrated_from.other_site.icon_url,migrated_from.other_site.audience,migrated_from.other_site.site_url,migrated_from.other_site.api_site_parameter,migrated_from.other_site.logo_url,migrated_from.other_site.name,migrated_from.other_site.site_type,migrated_from.on_date,migrated_from.question_id,locked_date,migrated_to.other_site.aliases,migrated_to.other_site.styling.tag_background_color,migrated_to.other_site.styling.tag_foreground_color,migrated_to.other_site.styling.link_color,migrated_to.other_site.related_sites,migrated_to.other_site.markdown_extensions,migrated_to.other_site.launch_date,migrated_to.other_site.open_beta_date,migrated_to.other_site.closed_beta_date,migrated_to.other_site.site_state,migrated_to.other_site.high_resolution_icon_url,migrated_to.other_site.twitter_account,migrated_to.other_site.favicon_url,migrated_to.other_site.icon_url,migrated_to.other_site.audience,migrated_to.other_site.site_url,migrated_to.other_site.api_site_parameter,migrated_to.other_site.logo_url,migrated_to.other_site.name,migrated_to.other_site.site_type,migrated_to.on_date,migrated_to.question_id
44,"['code-snippets', 'neovim']",False,12,1,1,1662279241,1662225888,73594167,CC BY-SA 4.0,https://stackoverflow.com/questions/73594167/how-can-i-limit-the-neovims-autocomplete-options-to-only-snippets,How can I limit the neovim&#39;s autocomplete options to only snippets?,20563,1000753,registered,https://www.gravatar.com/avatar/23634e7a38e353cca12bb72a4205615b?s=256&d=identicon&r=PG,pinoyyid,https://stackoverflow.com/users/1000753/pinoyyid,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,"['database', 'flutter', 'firebase', 'google-cloud-firestore']",False,22,1,0,1662279127,1662240624,73595518,CC BY-SA 4.0,https://stackoverflow.com/questions/73595518/a-value-of-type-futurequerysnapshotmapstring-dynamic-cant-be-assigned,"A value of type &#39;Future&lt;QuerySnapshot&lt;Map&lt;String, dynamic&gt;&gt;&gt;&#39; can&#39;t be assigned to a variable of type &#39;QuerySnapshot&lt;Object?&gt;&#39;",13,13781051,registered,https://www.gravatar.com/avatar/b98a37673f6eb8fc119875d26b5828f1?s=256&d=identicon&r=PG&f=1,harrie,https://stackoverflow.com/users/13781051/harrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,"['c#', 'unity3d', 'nullreferenceexception']",False,16,0,0,1662279083,1662186678,73590145,,https://stackoverflow.com/questions/73590145/onclick-addlistener-different-outputs-c,onClick AddListener different outputs C#,9,15766090,registered,https://www.gravatar.com/avatar/08ac7d31a39f1f94ecf6ae09e301144e?s=256&d=identicon&r=PG&f=1,Dimitrios Konstantinidis,https://stackoverflow.com/users/15766090/dimitrios-konstantinidis,1662279083.0,1662199278.0,Not suitable for this site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,"['c#', 'unity3d', 'physics', 'collision']",True,37,1,0,1662279061,1662208111,73592242,CC BY-SA 4.0,https://stackoverflow.com/questions/73592242/how-do-i-keep-my-player-from-going-over-the-collider,How do I keep my player from going over the collider?,13,19425212,registered,https://lh3.googleusercontent.com/a-/AOh14Gi-s6bhnoLYHy_4oWJyfcqegUlHYYdymY5dodQ95Q=k-s256,NIK 444,https://stackoverflow.com/users/19425212/nik-444,1662279061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,"['c++', 'linux', 'shared-libraries']",True,29,2,-1,1662278997,1662217476,73593245,CC BY-SA 4.0,https://stackoverflow.com/questions/73593245/how-to-achieve-backward-compatibility-with-missing-shared-library,how to achieve backward compatibility with missing shared library,77,3108468,registered,https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1,user3108468,https://stackoverflow.com/users/3108468/user3108468,1662220498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,"['arrays', 'sorting', 'prototype', 'element', 'frequency']",False,26,0,0,1662278995,1662204458,73591886,CC BY-SA 4.0,https://stackoverflow.com/questions/73591886/computing-the-frequencies-of-the-different-constitutive-elements-in-an-array,Computing the frequencies of the different constitutive elements in an array,1,19574138,registered,https://graph.facebook.com/596596285424327/picture?type=large,Doct Jean-Dadet Luyalu,https://stackoverflow.com/users/19574138/doct-jean-dadet-luyalu,1662278995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,"['python', 'pandas', 'dataframe']",False,29,0,-2,1662278803,1662231017,73594698,CC BY-SA 4.0,https://stackoverflow.com/questions/73594698/pandas-dataframe-split-double-values-in-one-column,"Pandas Dataframe, split double values in one column",19,15738740,registered,https://www.gravatar.com/avatar/7aa25ac473ef0084965fb34ecc652520?s=256&d=identicon&r=PG&f=1,thereiswaldo,https://stackoverflow.com/users/15738740/thereiswaldo,1662278803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,['github'],False,31,2,-1,1662278762,1662221913,73593741,CC BY-SA 4.0,https://stackoverflow.com/questions/73593741/remove-access-to-cloned-github-repository,Remove access to cloned github repository,62,14917215,registered,https://lh3.googleusercontent.com/a-/AOh14GgnS5UGGeBIbktkS6sF5iRiZaTMTedlfoLMTa9e=k-s256,Vignesh Varadharajan,https://stackoverflow.com/users/14917215/vignesh-varadharajan,1662261391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,"['javascript', 'node.js', 'excel', 'excel-formula', 'exceljs']",True,19,1,0,1662278745,1662226841,73594280,CC BY-SA 4.0,https://stackoverflow.com/questions/73594280/exceljs-formulas-do-not-get-updated-depending-on-position-of-cells,Exceljs - Formulas do not get updated depending on position of cells,5,17842483,registered,https://www.gravatar.com/avatar/600defe071061a79949c16c92b8aee57?s=256&d=identicon&r=PG,ark_knight,https://stackoverflow.com/users/17842483/ark-knight,1662229691.0,,,,73597669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,['reactjs'],False,21,0,-4,1662278711,1662237767,73595291,CC BY-SA 4.0,https://stackoverflow.com/questions/73595291/i-am-trying-to-run-my-react-website-but-it-is-giving-me-a-module-not-found-erro,I am trying to run my react website but it is giving me a &#39;module not found error&#39; in all the JavaScript files I created,1,19837977,registered,https://www.gravatar.com/avatar/306cad6d33170545040df0ed95f964cc?s=256&d=identicon&r=PG,Kerry Rachel Mong&#39;are,https://stackoverflow.com/users/19837977/kerry-rachel-mongare,1662278711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,"['python', 'python-3.x', 'list']",False,29,1,-3,1662278665,1662225986,73594180,,https://stackoverflow.com/questions/73594180/typeerror-unsupported-operand-types-for-list-and-int-new-please-expl,TypeError: unsupported operand type(s) for -: &#39;list&#39; and &#39;int&#39; : New please explain,1,7981715,registered,https://www.gravatar.com/avatar/d897d70f1356fa5073cb844325d5a72d?s=256&d=identicon&r=PG&f=1,Adam Boy,https://stackoverflow.com/users/7981715/adam-boy,1662227067.0,1662227109.0,Needs more focus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,"['csv', 'neo4j', 'cypher', 'load']",False,27,1,0,1662278652,1662182701,73589858,CC BY-SA 4.0,https://stackoverflow.com/questions/73589858/loading-csv-in-neo4j-is-time-consuming,Loading CSV in Neo4j is time consuming,1175,806160,registered,https://www.gravatar.com/avatar/654cb6442c75ec7639e29f733c3549a4?s=256&d=identicon&r=PG,Tavakoli,https://stackoverflow.com/users/806160/tavakoli,1662196098.0,,,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,"['javascript', 'node.js', 'mongodb', 'api']",False,22,1,0,1662278573,1662214358,73592881,CC BY-SA 4.0,https://stackoverflow.com/questions/73592881/stop-nodejs-api-from-executing-multiple-instant-request-from-same-user,Stop nodejs api from executing multiple instant request from same user,82,18321477,registered,https://lh3.googleusercontent.com/a-/AOh14Gj6eKnaH4TGicSE7liu2qz6zPBJzAT50t3OrxKZ=k-s256,awesome webber,https://stackoverflow.com/users/18321477/awesome-webber,1662214506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,"['flutter', 'dart', 'bloc', 'flutter-provider']",False,41,2,0,1662278573,1662236510,73595206,CC BY-SA 4.0,https://stackoverflow.com/questions/73595206/which-buildcontext-to-use-in-context-watchsomebloc,Which Buildcontext to use in context.watch&lt;SomeBloc&gt;()?,87,7699683,registered,https://lh3.googleusercontent.com/-PVy7gQtc8Gc/AAAAAAAAAAI/AAAAAAAADsk/xSrpNsaHBSA/photo.jpg?sz=256,Efim Rubin,https://stackoverflow.com/users/7699683/efim-rubin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,"['r', 'encoding', 'rvest']",False,18,1,0,1662278476,1662248861,73596038,CC BY-SA 4.0,https://stackoverflow.com/questions/73596038/encoding-problems-in-dowloading-files-scrapped-from-a-webpage,encoding problems in dowloading files scrapped from a webpage,23,4607478,registered,https://www.gravatar.com/avatar/687302a1e88ebc8cad742f5b0b5c0870?s=256&d=identicon&r=PG&f=1,Francisco Jos Goerlich Gisbert,https://stackoverflow.com/users/4607478/francisco-jos-goerlich-gisbert,1662278476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,"['linux', 'postgresql', 'ubuntu', 'odbc']",False,23,0,0,1662278451,1662222539,73593814,CC BY-SA 4.0,https://stackoverflow.com/questions/73593814/unable-to-connect-remote-postgresql-server-from-ubuntu-by-odbc,Unable to connect remote Postgresql server from Ubuntu by ODBC,73,3582652,registered,https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1,Raider,https://stackoverflow.com/users/3582652/raider,1662278451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,"['javascript', 'reactjs', 'typescript', 'react-router', 'react-router-dom']",True,51,2,4,1662278396,1662219669,73593499,CC BY-SA 4.0,https://stackoverflow.com/questions/73593499/why-is-useparams-returning-undefined-even-with-the-correct-syntax,Why is useParams returning undefined even with the correct syntax?,111,17111090,registered,https://www.gravatar.com/avatar/005b17269c39015690d711acbd65bdca?s=256&d=identicon&r=PG&f=1,guilhermxlopes,https://stackoverflow.com/users/17111090/guilhermxlopes,1662236212.0,,,,73594231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,"['excel', 'vba', 'ms-word', 'copy', 'office-automation']",True,37,1,0,1662278362,1662229462,73594539,CC BY-SA 4.0,https://stackoverflow.com/questions/73594539/vba-excel-open-two-word-documents-and-add-all-the-info-from-one-to-the-end-of,VBA Excel - Open two word documents and add all the info from one to the end of the other,23,15760421,registered,https://graph.facebook.com/10222842239197754/picture?type=large,Ryan Hare,https://stackoverflow.com/users/15760421/ryan-hare,1662278362.0,,,,73595302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,"['javascript', 'node.js', 'mongodb', 'api', 'hosting']",False,25,1,-1,1662278329,1662223019,73593874,CC BY-SA 4.0,https://stackoverflow.com/questions/73593874/how-to-host-api-and-use-it-without-nodejs,How to host api and use it without nodejs?,1,19911691,registered,https://www.gravatar.com/avatar/ff15505c45caeb1e55fc875d456cfefa?s=256&d=identicon&r=PG,da333,https://stackoverflow.com/users/19911691/da333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,"['reactjs', 'react-hooks', 'react-router', 'react-router-dom']",True,32,1,1,1662278322,1662224525,73594019,CC BY-SA 4.0,https://stackoverflow.com/questions/73594019/how-can-i-migrate-this-app-from-react-router-v5-to-v6,How can I migrate this app from React Router v5 to v6?,11,19908358,registered,https://www.gravatar.com/avatar/553b3c3337c566cc12f2a42bf84093f2?s=256&d=identicon&r=PG,Fabi&#225;n Silva,https://stackoverflow.com/users/19908358/fabi%c3%a1n-silva,1662225014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"['java', 'comparator', 'string-comparison', 'treemap']",True,40,2,-2,1662278231,1662238592,73595360,CC BY-SA 4.0,https://stackoverflow.com/questions/73595360/how-to-make-a-java-treemap-be-sorted-by-some-comparator,How to make a Java TreeMap be sorted by some comparator?,82,16505128,registered,https://lh3.googleusercontent.com/a/AATXAJzAWZcTnBs8hbdczXbXnO9VGHlPLaEH27NzUznI=k-s256,Pranav,https://stackoverflow.com/users/16505128/pranav,1662245146.0,,,,73595839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,"['c++', 'file', 'stream']",True,27,1,2,1662278229,1662236251,73595176,CC BY-SA 4.0,https://stackoverflow.com/questions/73595176/reading-files-using-ifstream-readbuf-length-receiving-corrupted-data-most,"Reading files using ifstream.read(buf, length) - receiving corrupted data (most of the time)",40,11772140,registered,https://i.stack.imgur.com/McbzM.jpg?s=256&g=1,robng,https://stackoverflow.com/users/11772140/robng,1662278229.0,,,,73595208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,['postgresql'],False,30,0,3,1662278175,1662245705,73595858,CC BY-SA 4.0,https://stackoverflow.com/questions/73595858/how-to-optimize-vector-operations-on-arrays-in-postgres,How to optimize vector operations on arrays in Postgres?,583,10203694,registered,https://www.gravatar.com/avatar/e956e190f7fddc5c905cc3c3f8a049fb?s=256&d=identicon&r=PG&f=1,Alexander Korostin,https://stackoverflow.com/users/10203694/alexander-korostin,1662278175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,['python'],False,31,0,-7,1662278173,1662246297,73595890,,https://stackoverflow.com/questions/73595890/how-to-convert-an-array-of-objects-to-object-of-objects-in-python,How to convert an array of objects to object of objects in python,15,3713612,registered,https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1,user3713612,https://stackoverflow.com/users/3713612/user3713612,1662278173.0,1662247828.0,Needs details or clarity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,"['oop', 'inheritance', 'encapsulation', 'abstraction']",False,26,1,1,1662278037,1662196654,73591037,CC BY-SA 4.0,https://stackoverflow.com/questions/73591037/allow-conditional-class-inheritance,Allow conditional class inheritance,11,19909804,registered,https://www.gravatar.com/avatar/030fb7ba83962c180cc67abfa4591a2b?s=256&d=identicon&r=PG,Vikash,https://stackoverflow.com/users/19909804/vikash,1662214874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,"['node.js', 'arrays', 'reduce']",True,43,2,4,1662277979,1662225808,73594156,CC BY-SA 4.0,https://stackoverflow.com/questions/73594156/reduce-timeseries-array-and-aggregate-data,Reduce timeseries array and aggregate data,65,9146052,registered,https://lh6.googleusercontent.com/-b83xQbbYMz0/AAAAAAAAAAI/AAAAAAAAApQ/WOqoc0js5aw/photo.jpg?sz=256,Lorenzo Sandini,https://stackoverflow.com/users/9146052/lorenzo-sandini,1662232284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,"['python', 'python-3.x', 'sqlalchemy', 'orm', 'flask-sqlalchemy']",False,24,1,1,1662277796,1662205275,73591974,CC BY-SA 4.0,https://stackoverflow.com/questions/73591974/sqlalchemy-session-execute-return-value-cursorresult-return-row-as-dict,"SQLAlchemy session.execute() return value CursorResult , return row as dict",73,7941944,registered,https://i.stack.imgur.com/DraLw.jpg?s=256&g=1,Vijeth Kashyap,https://stackoverflow.com/users/7941944/vijeth-kashyap,1662277796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,"['qml', 'pyside', 'qt-quick']",False,40,1,0,1662277651,1662187956,73590247,CC BY-SA 4.0,https://stackoverflow.com/questions/73590247/qml-progress-bar-is-not-updating-smoothly,QML progress bar is not updating smoothly,73,5166312,registered,https://lh3.googleusercontent.com/-pRzK45Aw4jQ/AAAAAAAAAAI/AAAAAAAAEpc/8RUoD8pXYV4/photo.jpg?sz=256,WITC,https://stackoverflow.com/users/5166312/witc,1662274578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,"['javascript', 'html', 'jquery', 'html-lists']",False,29,2,1,1662277651,1662188073,73590265,CC BY-SA 4.0,https://stackoverflow.com/questions/73590265/get-index-name-dynamically,Get index-name dynamically,13,17073133,registered,https://www.gravatar.com/avatar/96a951a1ed64734d90e88dd222b0b767?s=256&d=identicon&r=PG,MKlaassen,https://stackoverflow.com/users/17073133/mklaassen,1662263007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,"['javascript', 'reactjs', 'react-router-dom']",False,22,1,1,1662277434,1662224028,73593972,CC BY-SA 4.0,https://stackoverflow.com/questions/73593972/pass-props-to-navigate-for-each-element-of-an-array-with-react-router-dom,Pass props to navigate for each element of an array with React Router Dom?,23,19840995,registered,https://www.gravatar.com/avatar/c1ae5ffea7745f259fd65bf35c3c67ef?s=256&d=identicon&r=PG,Lucas,https://stackoverflow.com/users/19840995/lucas,1662277434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,"['javascript', 'reactjs', 'typescript', 'react-native']",False,37,1,-2,1662277344,1662187985,73590250,CC BY-SA 4.0,https://stackoverflow.com/questions/73590250/using-async-await-or-then-in-typescript-react-native-but-not-getting-any-resul,Using async/await or then in typescript (React-Native) but not getting any result,1,11001192,registered,https://www.gravatar.com/avatar/1a0f8041c73a219d3ede764457d26399?s=256&d=identicon&r=PG&f=1,A. Bhugari,https://stackoverflow.com/users/11001192/a-bhugari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,"['swift', 'view', 'uicollectionview', 'uikit', 'scrollview']",False,25,0,-1,1662277215,1662243978,73595737,,https://stackoverflow.com/questions/73595737/filling-animation-when-scrolling-stops,Filling animation when scrolling stops,17,19726662,registered,https://i.stack.imgur.com/TpaBd.jpg?s=256&g=1,YLP,https://stackoverflow.com/users/19726662/ylp,1662277215.0,1662248076.0,Needs more focus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,"['apache-camel', 'quarkus']",False,16,0,0,1662277134,1662199606,73591337,CC BY-SA 4.0,https://stackoverflow.com/questions/73591337/i-want-to-intercept-my-original-endpoint-but-advice-with-intecept-method-also-mo,I want to intercept my original endpoint but advice with intecept method also mock my other methods which is calling before intecept uri,1,14677122,registered,https://lh3.googleusercontent.com/a-/AOh14GhvdiuCJhNcBmhnZoQEXO9xK_abTYWE5CnHaam0Wxw=k-s256,Naghman Kashish,https://stackoverflow.com/users/14677122/naghman-kashish,1662277134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,"['python', 'matplotlib']",False,42,0,0,1662277063,1662206486,73592099,CC BY-SA 4.0,https://stackoverflow.com/questions/73592099/getting-rid-of-the-white-in-between-multiple-images-in-matplotlib-aligning-them,Getting rid of the white in between multiple images in matplotlib/aligning them perfectly next to each other,1,19910278,registered,https://lh3.googleusercontent.com/a-/AFdZucrQUNcl2mv-3HG2986VgrmDJonM4hP76Kr7y8Cc=k-s256,Torando,https://stackoverflow.com/users/19910278/torando,1662277063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,"['windows', 'visual-studio', 'driver', 'self-signed-certificate', 'driver-signing']",True,22,1,0,1662276967,1662223974,73593968,CC BY-SA 4.0,https://stackoverflow.com/questions/73593968/install-a-seft-signed-driver-on-windows-10-64-bit,Install a seft signed driver on Windows 10 64 bit,398,2972027,registered,https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1,Rick64,https://stackoverflow.com/users/2972027/rick64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,"['c++', 'std-pair']",True,57,2,-2,1662276948,1662197139,73591088,CC BY-SA 4.0,https://stackoverflow.com/questions/73591088/how-to-use-stdpair-with-classes,How to use std::pair with classes?,442,8307731,registered,https://www.gravatar.com/avatar/62ab0d6a5470c608984c5ff99119348d?s=256&d=identicon&r=PG,Alberto,https://stackoverflow.com/users/8307731/alberto,,,,,73591457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,"['angular', 'typescript']",False,20,1,0,1662276830,1662245918,73595871,CC BY-SA 4.0,https://stackoverflow.com/questions/73595871/having-an-issue-with-subforms-and-variables,Having an issue with Subforms and variables,1,19906642,registered,https://www.gravatar.com/avatar/755224f3d55127098b15a883933c4dc1?s=256&d=identicon&r=PG,MRD_SMITH_97,https://stackoverflow.com/users/19906642/mrd-smith-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,"['r', 'regex']",True,47,1,1,1662276529,1662186156,73590105,CC BY-SA 4.0,https://stackoverflow.com/questions/73590105/how-do-i-extract-all-real-numbers-even-negative-and-scientific-from-a-string-i,How do I extract all real numbers (even negative and scientific) from a string into a numeric vector?,641,7024991,registered,https://www.gravatar.com/avatar/515eb7cb8df03bf0475a7edf3b066492?s=256&d=identicon&r=PG&f=1,xyz123,https://stackoverflow.com/users/7024991/xyz123,1662195194.0,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,"['swift', 'firebase', 'google-cloud-platform', 'google-cloud-firestore', 'google-cloud-functions']",False,28,2,1,1662276462,1662226640,73594254,CC BY-SA 4.0,https://stackoverflow.com/questions/73594254/firebase-cloud-firestore-how-to-derive-and-store-the-percentage-of-a-users-ra,Firebase Cloud Firestore - How to derive and store the percentage of a user&#39;s rank as a top buyer,25,14821156,registered,https://www.gravatar.com/avatar/cb4e35cfa33c3838622c54c41ab00b93?s=256&d=identicon&r=PG&f=1,Rezia,https://stackoverflow.com/users/14821156/rezia,1662276462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,"['python', 'scrapy']",False,23,1,-1,1662276459,1662211389,73592574,CC BY-SA 4.0,https://stackoverflow.com/questions/73592574/how-to-use-response-follow-with-a-callback-to-get-a-specific-value-scrapy,How to use response.follow() with a callback to get a specific value? Scrapy,7,11610149,registered,https://www.gravatar.com/avatar/88a266f2a9664ca7110a5f9ff230a171?s=256&d=identicon&r=PG&f=1,sujuka99,https://stackoverflow.com/users/11610149/sujuka99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,"['c#', 'visual-studio', 'unity3d', 'unityscript']",False,15,1,0,1662276425,1662199705,73591348,CC BY-SA 4.0,https://stackoverflow.com/questions/73591348/i-have-a-problem-in-unity-google-services-or-admob,"I have a problem in unity ,google services or admob",1,19910059,registered,https://lh3.googleusercontent.com/a/AItbvmnxqCPh1GwP7NiBsioPitvVyzFhQLj6WKrVjpay=k-s256,Abdullah Agaoglu,https://stackoverflow.com/users/19910059/abdullah-agaoglu,1662276425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,"['python', 'windows', 'privileges', 'hosts', 'runas']",False,29,0,-2,1662276412,1662246137,73595881,CC BY-SA 4.0,https://stackoverflow.com/questions/73595881/making-a-python-script-that-blocks-websites-during-a-focus-period-without-asking,Making a python script that blocks websites during a focus period without asking for elevated privileges in windows,1,19137338,registered,https://www.gravatar.com/avatar/942b8b64c4f4dc87e6b6f636451809f4?s=256&d=identicon&r=PG,user19137338,https://stackoverflow.com/users/19137338/user19137338,1662276412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
